Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
2011-2012,2012,4,22,,,,,,Bad Boy Good Man,【EX】世界フィギュアスケート国別対抗戦,"「Bad Boy Good Man」
<br>2012年世界フィギュアスケート国別対抗戦のエキシビション
<br>国際スケート連盟から良い成績を納めた(ユースオリンピック銀)ことからエキシビションにのみ招待された",https://www.youtube.com/watch?v=2rUIfEL1LPA,https://78.media.tumblr.com/a8af95d0cab658e3f2664ead1ad547f6/tumblr_p8o52cE1Dx1xq2gceo1_250.jpg,,,blue
2002-2009,2009,11,,,,,,,,初出場の全日本ジュニア3位後のインタビュー,「僕はすごく運が良かっただけなんです。ショートもフリーも悔いのない演技ができたなと思っていたら、なんだか運良く表彰台に上がれて！順位のことは全然きにしていませんでした。3位になったのはうれしかったけれど、でもやっぱり大切だと思うのは、順位よりも『自分の演技』をすること。今年も、これからも『自分の演技』ができて悔いのない試合がいつでもできたらいいな、と思います」---『星を掴む』,,,,,black
2010-2011,2010,,,,,,,,,クリムキンイーグルについて,「僕が今やってるイーグルは前川君(前川忠儀・2003年全日本ジュニア4位、2004年引退)が練習してるのを見てやってみたいな！と思ったもの。僕は足首がやわらかいぶん、普通のイーグルも得意なんです。だからがんばって練習したら、前川君のイーグルもできるようになりました。」---『星を掴む』,,,,,black
2010-2011,2010,,,,,,,,,将来のオリンピックについて,「高橋君とプルシェンコさんが出たオリンピック、バンクーバーを見て『僕もオリンピック、絶対出たい！』って思いました。それまでオリンピックを目指す気持ちは少しあったけれど、ほんとに強く『出たい！』って思ったのはやっぱりバンクーバーの時。4年に一度のあのすごい緊張感のオリンピック。あそこで自分がどこまでできるか挑戦してみたいな、って思ったんです。」---『星を掴む』,,,,,black
2010-2011,2010,,,,,,,,,努力の天才,「僕の一番いいところはたぶんジャンプでも、表現でもないと思う。これは浅田真央ちゃんをずっと見ていて、大切なんだなって気づいたことなんですけれど…練習でどんなにミスしても『うまくいかないから、もう練習やる気ない！』って態度だけは絶対見せないようにしてる、その部分なんです。真央ちゃんはどんなにいっぱい失敗しても絶対にあきらめないで、いつも最後までちゃんと練習してた。それを見て僕も見習うようにしたんです。『あきらめないでがんばれる』それが一応、僕のいいところ、かなあ。」---『星を掴む』,,,,,black
2011-2012,2011,,,,,,,,,羽生結弦と平昌,「平昌を本気で目指すとしたら…ライバルはゆづ君ですか？でも結弦君はうまさがもう、僕とは全然違う！僕はノービスからやっとジュニアになる選手だけれど、羽生選手はもうシニアで4回転を2回も飛んでる選手。意識は全然してないし、たぶん僕じゃ全然相手にならない…。ゆづ君はもう、すごいんです。だから平昌の頃は…本当は日本の一番でオリンピックに行きたい。けれどやっぱり僕はゆづ君の次の順位でいい。きっと結弦君が、僕らもオリンピックに連れて行ってくれるから、僕は僕でがんばって、ノーミスして滑った演技そのままの成績がついてくれば…それでいい、と思ってます。」,,,,,black
2011-2012,2011,,,,,,,,,「冷静」,"（ジュニアシーズンを前にして）<br>
「いちばんの楽しみは海外の選手たちと一緒に練習できること、一緒のリンクに立てること！でも他の国の選手と戦うことで、どれくらいの緊張感があるのか…それはすごく不安でもあります。でもあの、これはいっつも言ってることですけど、大きな試合になっても、これまでどおり。いつもどおりその試合でその時でできる一番の演技ができれば、それがいちばんうれしいことです。」<br>
「今年の色紙にも『冷静』って書きました。まわりのみんなが上手だからって焦らないように、冷静に一歩ずつ進むって気持ちです。今まで通り、練習してきたとおりの演技ができれば、今年はそれで十分だから。」（高橋大輔は『蓄積』、羽生結弦は『前進』）",,,,,black
2011-2012,2012,3,,,,,,,,初めての世界ジュニアを終えて,"初舞台から帰った昌磨が目を輝かせて語ってくれたのは、自分の演技のことよりも、初めての世界ジュニアで見てきた「次元の違う選手たち」のこと。なんだかこんなにスケートそのものに興味を持つ彼は初めて見るような気がする。
<br>「こうやってみんなを見ていると、やっぱり僕もすぐにでもシニアに上がりたい！シニアに上がっても今はまだライバルにはなれないだろうけど…。」
<br>「でもいつかは…シニアのどんな選手ともちゃんと戦えるようになりたいなって、すごく思います。やっぱりいつか一番になりたい！そして僕が一番になる時は、失敗して勝つんじゃなくて、みんながノーミスのなかで滑って、勝ちたい。『ノーミスで滑って一番になる』これがずっと、僕の目標です。」",,,,,black
2011-2012,2012,7,,,,,,,,お客さんが見て楽しいスケートを,「僕自身はまだ、いい演技をしてるとは思えないんです。僕はジャンプがすごいって言われるより、表現がすごいって言われたほうが嬉しい。表現の方を、よりうまくなりたいって思ってます。試合で勝つこと以上に大事な目標も、お客さんが見て楽しいスケートをすること。でも今は…まだそんなスケートができてるって自信がない。僕は自分の演技に自信を持てないんです。」,,,,,black
2011-2012,2012,7,,,,,,,,「タンゲーラ」について(美穂子コーチ),"「今回のタンゴ、ちょっと女の子を誘うような振りがあるんですよ。昌磨には『かわいいな、と思う人に声をかけたいときの仕草でやってみてよ』なんて言ったんですが、彼はシャイなので、全然そういうのがないみたい。佳菜なんか、そんあ教え方をするとノリノリでやるんですけどね。『昌磨、好きな子いないの？どんな子が好みなの？』なんて聞いたんですけど、まあ、いないですよねえ。『じゃあパパに女の子の誘い方、聞いてごらんよ。パパだったらそういう経験あるだろうから』って言った。そしたら、『やだっ』だって！
<br>　タンゴを踊るには好きな人ができたり、もうちょっといろいろなことを経験したりしたほうがいいのかな？中学3年生にもなると、早い子はきっと恋愛もしますよね。誰かを好きになったら、こんな気持ちになるんだ…とか。でも昌磨は真面目だから、まだまだかなあ。踊ってるときは色っぽいけれど、練習では相変わらず『ふぇーん』って泣いてます。」",,,,,black
2011-2012,2012,7,,,,,,,,オリンピックとジャンプ,「僕は、16、20、24、28でオリンピックが来るんです。16歳でソチ。20歳で平昌。24歳はどうだろう？きっとその年もオリンピックまでは出場めざしてがんばってると思います。10年後ーーその年のオリンピックに出られてるかどうかは分からないけれど…ケガとかでやめてなければいいな。まだスケート続けてたらいいな。10年経ったら、きっとまわりの選手は、みんな4回転を3種類くらい入れてそうな気がします。僕はまあ、1種類かな。」,,,,,black
2017-2018,2017,12,,,,,,,,ボルシチ,グランプリファイナル前,https://www.youtube.com/watch?v=nNB7sWb1G-A,https://78.media.tumblr.com/65eedf770d60c3570caf587cde1d01f8/tumblr_p79hmgh8vA1xq2gceo1_1280.png,,,black
2017-2018,2017,9,,,,,,,,自己最高得点を出したロンバルディア杯後のインタビュー,「『冬』も『トゥーランドット』も今回はあまり演じられませんでした。ジャンプの方により気持ちが行ってしまったし、まだ振付も全然身体に染み付いていない。まだまだ半分も滑れてない。滑りながらもまだぎこちなさを感じています。音楽に合わせて何かをイメージしたり、表現したいことを考えたりする余裕も全然なかったんです。」,,,,,black
2013-2014,2013,8,,,,,,,,トリプルアクセル,"「ほんとうに長いこと、アクセルには苦しんでいます。」「あ、これ去年の僕が書いた色紙ですか？『焦らず、一歩一歩前へ』…そう、それはわかってるんです。だけどやっぱり、焦っちゃうんですよね。
<br>　アクセルが跳べない時は、すごく辛い。跳べなくて、泣くこと？最近は少なくなったけれど、昨日は更衣室で泣いてましたね…。1週間に泣くことは、えーっと、2,3回くらいかな。だいたいアクセルの調子が悪い日なんです。」",,,,,black
2014-2015,2014,4,,,,,,,,無良崇人の誘い,"「アクセルが跳べないで苦労してたとき、無良君に『試しにトウループやったら？』って進められて。それをきっかけに練習を始めたんです。」
<br>(無良崇人)「この春の、中京大のリンクで一緒に練習してた時期かな。満智子先生に『昌磨にアクセル教えたって！』って言われて、その時ですね。ショーでも一緒に練習する時間が多いので、『4回転、トウやろうよ、サルコウやろうよ』ってよく誘うんです。刺激があったほうが、男は成長しますからね。」",,,,,black
2014-2015,2014,9,15,,,,,,2014年9月,地元・愛知ジュニアグランプリで4回転トウループ成功,"「最近…去年くらいからかな。少しずつ、試合で緊張しなくなりました。たぶんどのトリプルも安定してきて、安心感が出てきたから。今回の試合はそれにプラス『4回転を楽しもう』って気持ちもあったかもしれません。まったく緊張せずに滑れたんです。」(そこは逆に『跳ばなきゃ！』と緊張するところなのでは…)
<br>総合2位という好成績にもかかわらず、彼が特に不満だったのは、やはり音楽の表現だ。彼自身は「表現に自信がない」「踊れると思っていない」などといつも謙遜するけれど、トリプルアクセル無しで世界ジュニアの5番までいったのだ。",,,,,black
2014-2015,2014,11,25,,,,,,2014年11月,全日本ジュニアでトリプルアクセル成功,"「アクセル…長かったですね。本当に、ここまで来るまで長かった。降りた瞬間も喜ぶというより、なんだか信じられなくて。」
<br>「今日も試合で初めて挑戦できることがすごく嬉しくて、『トリプルアクセル、降りられればいいな』って気持ちで楽しかった。去年はアクセルや4回転がなかったので、ノーミスしてあたりまえ、でした。ノーミスできたとしてもまだ上には届かない…そんな無力感もあった。でも今年は緊張よりも『跳べたらいいな』『跳べるかどうか楽しみ！』って気持ちが大きい。だから今は、ひとつひとつの試合が本当に楽しいんです。」",,,,,black
2014-2015,2014,12,15,,,,,,2014年12月,全日本ジュニアのフリー失敗からのジュニアグランプリファイナル,"「今までのスケート人生で一番練習をしてきたと思います。」「全日本ジュニアがすごく悔しかったから」
<br>「全日本ジュニアの時はジャンプ！ジャンプ！で表現もスピンも何をしたのか、全然覚えてないくらいでした。それがファイナルではジャンプ以外にも意識が届いていたと思う。スケーティングや表現も縮こまらず『無難に抑えよう』ではなく、思い切り強気で行けた！そうしたら全部のジャンプがきれいに決まった！お客さんにもあれだけ声援をいただいて、嬉しかったな…。やり残したことは何もない、そう思えるくらい今回は満足です。」",,,,,black
2014-2015,2014,12,28,,,,,,2014年12月,全日本の2位はただの運,「正直、全日本の2位になれた実感はわかなくて…なんだか不思議な気分です。2位になれたのはたぶん、ただの運。順位が2位でうれしいというより、やっぱり全日本でここまで自分の演技ができたことがうれしいです。すごい選手が揃う最終グループにも、今年も入れました。去年はみんなの邪魔しないように、という感じ。でも今年は、自分の力であの場所に入れた気がして…最終グループでみんなと一緒に試合できたってこと、今年は特に嬉しかったです。」,,,,,black
2014-2015,2015,2,15,,,,,,2015年2月,初めての大きな国際試合・調整不足,「苦しかった…ですね。公式練習のひどさを考えれば、試合では何とかアクセルは跳べたし、まとめたほうかなと思います。でもこれまで練習してきたことは、全然出せなかった…。足がちょっと痛くて、試合が始まるまでに少しずつ、少しずつ調子が落ちて行って…滑る前にはもう悲しい気持ちになっていたんです。『なんで僕、こんな時にケガしてるんだろう？』って。日本で練習してきた事がここで出来ない自分の無力さに、悔しさと悲しさがありました。」,,,,,black
2014-2015,2015,3,8,,,,,,2015年3月,期待されての世界ジュニア,"「試合への気持ちって、どんどん変わっていきますね。ちょっと前までは『ジャンプ跳べるかな』って緊張することが多かった。先シーズン、3回転が安定したらその緊張がなくなった。今シーズンの前半は、アクセルや4回転への挑戦で『楽しくやろう』。それが今回は初めてこんなに期待されて『やらなきゃ！』って気持ち。本当に気持ちの持って行き方って難しい。」
<br>「優勝という結果、素直に嬉しいです。ショートではいい演技もできた。でもフリーはジャンプも滑りもあまり良くなくて…残した課題はたくさんあるな、って感じです。」",,,,,black
2015-2016,2015,10,,,,,,,2015年,圧倒的な練習量,「アクセルも4回転も、昌磨だってちょっと調子が悪くなることはあります。でも彼は、それも早めに立て直すんです。練習量で立て直す！相変わらず彼はよく練習しますよ。同じクラブの女の子たちよりもぜーんぜんする！こんなに練習をするのは、私が見てきた中でも、真央と昌磨くらい。長時間の練習はどの選手もするんですが、やらされてる、という子が多いですね。でもふたりは自分からやろうとする。だから練習も無駄にならないんです。しかもそんな練習を、長くたくさんできる。ここまでできる選手はめったいにいないでしょうね…。」(美穂子コーチ),,,,,black
2015-2016,2015,10,24,,,,,,2015年,シニア戦での公式練習,フリー当日公式練習。昌磨の曲かけが始まると、彼がジャンプを跳ぶところで必ず誰かが邪魔をするのだ。練習途中、美穂子コーチが背中を叩いてなだめるほど、昌磨は珍しく怒りの表情を見せる。不本意に中断した曲かけ後、昌磨は怒りに身を任せるようにアクセルも4回転も、体力の必要なジャンプをとにかく跳びまくった。もう彼を邪魔していた選手たちが引くほどの練習ぶりだ。あとで聞けば「僕はいつもあれくらい跳んでますから」と涼しい顔。,,,,,black
